datahora,dia,mes,ano,date,time,bt,mt,at,mat,total
2024-02-13T16:30:00+00:00,13,02,2024,2024-02-13,16:30,785665.913093,362790.5291,185835.9295,54180.652,1388473.023693
2024-02-14T14:00:00+00:00,14,02,2024,2024-02-14,14:00,822304.409801,572860.9383,202471.2488,64960.2757,1662596.8726010001
2024-02-17T09:00:00+00:00,17,02,2024,2024-02-17,09:00,695296.245973,363244.8874,201566.6644,81111.198,1341218.995773
2024-02-17T13:15:00+00:00,17,02,2024,2024-02-17,13:15,812077.900851,303319.6869,187267.7572,92979.4398,1395644.784751
2024-02-19T02:15:00+00:00,19,02,2024,2024-02-19,02:15,531324.19051,302963.9339,206877.6193,71081.0569,1112246.80061
2024-02-19T08:45:00+00:00,19,02,2024,2024-02-19,08:45,767573.534017,601455.2833,214341.1806,61189.5233,1644559.5212170002
2024-02-21T10:00:00+00:00,21,02,2024,2024-02-21,10:00,786235.042985,625946.2507,201548.1272,89547.7581,1703277.178985
2024-02-22T00:45:00+00:00,22,02,2024,2024-02-22,00:45,643621.993473,411912.2233,207442.6193,69457.6492,1332434.485273
2024-02-22T02:00:00+00:00,22,02,2024,2024-02-22,02:00,563409.822215,397727.6635,205255.4504,60224.5951,1226617.5312150002
2024-02-22T18:00:00+00:00,22,02,2024,2024-02-22,18:00,910751.625631,592600.2575,233025.882,87065.5864,1823443.3515309999
2024-02-23T13:15:00+00:00,23,02,2024,2024-02-23,13:15,886605.789653,527456.9028,212054.2099,77917.0586,1704033.960953
2024-02-24T13:15:00+00:00,24,02,2024,2024-02-24,13:15,959761.10925,324979.6062,190646.9848,80589.9465,1555977.64675
2024-02-24T20:00:00+00:00,24,02,2024,2024-02-24,20:00,1228041.030885,355362.1776,195192.484,32657.6405,1811253.332985
2024-02-25T09:00:00+00:00,25,02,2024,2024-02-25,09:00,703887.520969,290455.4535,192067.9912,73836.0091,1260246.974769
2024-02-25T13:15:00+00:00,25,02,2024,2024-02-25,13:15,1029913.389324,299668.1263,187572.791,73584.0119,1590738.318524
2024-02-26T00:45:00+00:00,26,02,2024,2024-02-26,00:45,700764.61197,304646.9959,204636.0064,72937.1426,1282984.75687
2024-02-26T16:00:00+00:00,26,02,2024,2024-02-26,16:00,866829.336868,624461.5326,215933.4678,65855.2626,1773079.599868
2024-02-27T01:45:00+00:00,27,02,2024,2024-02-27,01:45,646024.2826,400238.6843,212160.3794,81417.5032,1339840.8495
2024-02-27T04:30:00+00:00,27,02,2024,2024-02-27,04:30,577819.404513,388854.7342,210763.8102,67455.1973,1244893.1462130002
2024-02-27T17:45:00+00:00,27,02,2024,2024-02-27,17:45,898652.326293,597591.7519,218906.712,87390.4371,1802541.227293
2024-02-29T11:30:00+00:00,29,02,2024,2024-02-29,11:30,929106.732177,610121.1613,213554.2056,85127.6237,1837909.7227770002
2024-03-02T05:30:00+00:00,02,03,2024,2024-03-02,05:30,602089.621407,341216.6686,207526.8604,85374.5362,1236207.686607
2024-03-03T21:00:00+00:00,03,03,2024,2024-03-03,21:00,1215106.216654,326903.5067,188785.8009,58070.5741,1788866.0983540001
2024-03-03T22:00:00+00:00,03,03,2024,2024-03-03,22:00,1117472.024391,314933.1983,191431.0808,79535.0818,1703371.3852910001
2024-03-04T16:45:00+00:00,04,03,2024,2024-03-04,16:45,852324.825348,619915.8004,197852.0792,89134.6577,1759227.3626480002
2024-03-05T02:45:00+00:00,05,03,2024,2024-03-05,02:45,605809.250066,391534.9044,190137.8542,82800.1681,1270282.176766
2024-03-05T23:00:00+00:00,05,03,2024,2024-03-05,23:00,997247.217226,455795.1617,199640.4772,44518.1425,1697200.9986260002
2024-03-06T18:00:00+00:00,06,03,2024,2024-03-06,18:00,931141.006177,588279.0724,203207.5815,46250.3108,1768877.9708770001
2024-03-07T01:15:00+00:00,07,03,2024,2024-03-07,01:15,690368.981901,411283.9303,190551.7064,78174.7588,1370379.377401
2024-03-08T06:30:00+00:00,08,03,2024,2024-03-08,06:30,673581.252524,451065.3666,211032.887,91428.0665,1427107.572624
2024-03-08T18:15:00+00:00,08,03,2024,2024-03-08,18:15,1191006.78375,570220.9218,223042.0413,63963.7082,2048233.45505
2024-03-09T14:45:00+00:00,09,03,2024,2024-03-09,14:45,997555.666721,322094.5457,185439.0974,79785.9681,1584875.277921
2024-03-09T15:00:00+00:00,09,03,2024,2024-03-09,15:00,996025.174028,327575.2673,187419.757,88820.9295,1599841.127828
2024-03-11T00:30:00+00:00,11,03,2024,2024-03-11,00:30,796051.206332,306942.1749,202747.1563,90616.2407,1396356.7782319998
2024-03-15T13:00:00+00:00,15,03,2024,2024-03-15,13:00,857104.53153,523259.3317,211789.0136,88203.1609,1680356.03773
2024-03-16T04:00:00+00:00,16,03,2024,2024-03-16,04:00,551126.755089,351647.7786,212629.9111,74051.5795,1189456.0242889998
2024-03-18T19:30:00+00:00,18,03,2024,2024-03-18,19:30,1038849.643948,536752.1025,224913.9524,73890.4741,1874406.172948
2024-03-18T23:45:00+00:00,18,03,2024,2024-03-18,23:45,691606.318643,424346.027,222425.7174,85211.9254,1423589.988443
2024-03-21T02:30:00+00:00,21,03,2024,2024-03-21,02:30,529897.356814,393942.0573,205611.238,89536.3503,1218987.0024140002
2024-03-22T06:00:00+00:00,22,03,2024,2024-03-22,06:00,509425.689091,409705.4725,210883.4522,58914.3871,1188929.0008909998
2024-03-22T08:45:00+00:00,22,03,2024,2024-03-22,08:45,733462.938943,608689.7804,217217.9682,71228.8252,1630599.5127430002
2024-03-23T06:45:00+00:00,23,03,2024,2024-03-23,06:45,474541.531074,354097.5869,214038.1434,90471.4983,1133148.759674
2024-03-24T05:15:00+00:00,24,03,2024,2024-03-24,05:15,477468.550679,270716.3853,203353.9316,86441.3754,1037980.2429790001
2024-03-25T10:45:00+00:00,25,03,2024,2024-03-25,10:45,777572.614482,593379.7946,200796.1067,62583.2198,1634331.735582
2024-03-25T22:30:00+00:00,25,03,2024,2024-03-25,22:30,871787.933303,453072.092,211225.6354,76444.3451,1612530.0058030002
2024-03-29T08:15:00+00:00,29,03,2024,2024-03-29,08:15,647255.966342,341954.3289,196483.7242,84016.5037,1269710.5231420002
2024-04-01T21:30:00+00:00,01,04,2024,2024-04-01,22:30,1052947.40602,377995.4742,181414.9262,78724.696,1691082.5024200003
2024-04-03T08:30:00+00:00,03,04,2024,2024-04-03,09:30,850611.954656,629902.7855,197937.5177,63526.0022,1741978.260056
2024-04-06T09:15:00+00:00,06,04,2024,2024-04-06,10:15,772746.832448,387846.9248,184578.4456,91061.0699,1436233.272748
2024-04-07T08:45:00+00:00,07,04,2024,2024-04-07,09:45,648154.764377,272609.8091,181124.5226,85109.1634,1186998.259477
2024-04-08T02:00:00+00:00,08,04,2024,2024-04-08,03:00,503096.180919,300884.494,192159.516,67256.056,1063396.246919
2024-04-08T18:30:00+00:00,08,04,2024,2024-04-08,19:30,923372.441643,509404.1672,207727.4614,71892.4532,1712396.5234430002
2024-04-09T04:00:00+00:00,09,04,2024,2024-04-09,05:00,506571.255869,380693.3973,204726.8063,84664.7987,1176656.258169
2024-04-10T05:45:00+00:00,10,04,2024,2024-04-10,06:45,563870.175502,456460.3137,209308.2002,82838.0789,1312476.7683020001
2024-04-10T17:00:00+00:00,10,04,2024,2024-04-10,18:00,679887.639694,522144.9073,202693.4152,65620.5634,1470346.525594
2024-04-12T00:30:00+00:00,12,04,2024,2024-04-12,01:30,541436.154535,413032.1623,208146.4402,90320.2391,1252934.9961350001
2024-04-12T21:45:00+00:00,12,04,2024,2024-04-12,22:45,771160.463754,444827.4271,205278.0944,92288.7735,1513554.758754
2024-04-13T12:30:00+00:00,13,04,2024,2024-04-13,13:30,673247.182309,316419.9996,173926.6518,86447.9241,1250041.757809
2024-04-15T09:45:00+00:00,15,04,2024,2024-04-15,10:45,669429.969702,545073.8847,190204.3826,66475.9935,1471184.2305020003
2024-04-15T12:00:00+00:00,15,04,2024,2024-04-15,13:00,668669.778451,467644.7772,182940.4329,68310.7618,1387565.750351
2024-04-15T18:15:00+00:00,15,04,2024,2024-04-15,19:15,777057.900475,520920.8713,206086.7266,84401.7504,1588467.248775
2024-04-16T18:30:00+00:00,16,04,2024,2024-04-16,19:30,809863.4229,538730.5789,204535.4401,64264.3075,1617393.7494
2024-04-17T03:00:00+00:00,17,04,2024,2024-04-17,04:00,467346.508156,394204.9374,196043.3185,84592.7415,1142187.505556
2024-04-17T10:45:00+00:00,17,04,2024,2024-04-17,11:45,665807.800374,542555.9548,176314.527,66248.5049,1450926.7870739999
2024-04-18T04:45:00+00:00,18,04,2024,2024-04-18,05:45,481460.4191,411563.8538,191275.6085,79424.3902,1163724.2716
2024-04-18T12:15:00+00:00,18,04,2024,2024-04-18,13:15,637031.346862,484957.7718,182820.0128,93329.1023,1398138.2337619998
2024-04-20T06:00:00+00:00,20,04,2024,2024-04-20,07:00,456218.804042,354170.4744,192950.6313,80237.1117,1083577.021442
2024-04-20T22:00:00+00:00,20,04,2024,2024-04-20,23:00,722815.740501,314171.2234,184825.5,56339.2998,1278151.763701
2024-04-21T06:30:00+00:00,21,04,2024,2024-04-21,07:30,451375.738583,281712.1338,189156.8081,61369.5628,983614.2432830001
2024-04-21T10:15:00+00:00,21,04,2024,2024-04-21,11:15,634515.081828,263340.5315,170371.8659,86160.267,1154387.7462280001
2024-04-24T05:15:00+00:00,24,04,2024,2024-04-24,06:15,480738.369592,432449.6793,202137.6366,74401.824,1189727.509492
2024-04-24T20:45:00+00:00,24,04,2024,2024-04-24,21:45,843080.535908,481750.9841,208678.9665,67206.7913,1600717.277808
2024-04-25T07:15:00+00:00,25,04,2024,2024-04-25,08:15,510866.28461,350331.3035,191118.892,70044.2781,1122360.7582099999
2024-04-25T20:00:00+00:00,25,04,2024,2024-04-25,21:00,887545.588957,359001.1036,190646.9576,73390.5909,1510584.2410570001
2024-04-26T09:45:00+00:00,26,04,2024,2024-04-26,10:45,714355.755251,492697.7342,193381.5259,59627.5094,1460062.524751
2024-04-29T08:45:00+00:00,29,04,2024,2024-04-29,09:45,676706.720088,537363.9955,183542.5094,80408.3111,1478021.536088
2024-04-30T23:30:00+00:00,01,05,2024,2024-05-01,00:30,644618.431612,386066.6482,186934.8768,85696.7391,1303316.6957120001
2024-05-02T12:45:00+00:00,02,05,2024,2024-05-02,13:45,742686.930468,513440.6805,190592.7705,91098.3643,1537818.7457680001
2024-05-02T13:30:00+00:00,02,05,2024,2024-05-02,14:30,734367.60277,538762.7493,195717.89,77860.5386,1546708.7806700002
2024-05-04T03:30:00+00:00,04,05,2024,2024-05-04,04:30,493307.803937,336389.7728,200195.776,83977.4162,1113870.768937
2024-05-05T05:15:00+00:00,05,05,2024,2024-05-05,06:15,473753.834899,283360.5427,203773.0817,84770.9976,1045658.456899
2024-05-07T20:00:00+00:00,07,05,2024,2024-05-07,21:00,936486.9738,514968.6523,203893.0551,78478.9535,1733827.6347
2024-05-12T21:30:00+00:00,12,05,2024,2024-05-12,22:30,760048.747656,317890.5233,193816.7247,87464.317,1359220.3126559998
2024-05-13T02:00:00+00:00,13,05,2024,2024-05-13,03:00,459818.673288,309079.0892,199705.2816,85593.3942,1054196.438288
2024-05-15T04:45:00+00:00,15,05,2024,2024-05-15,05:45,465262.010341,404562.3809,206930.3116,87949.4801,1164704.182941
2024-05-18T08:45:00+00:00,18,05,2024,2024-05-18,09:45,689697.433383,355101.5762,191821.0545,95821.4037,1332441.4677829999
2024-05-21T05:00:00+00:00,21,05,2024,2024-05-21,06:00,460386.417304,413073.8227,214037.8322,63841.0121,1151339.084304
2024-05-22T06:45:00+00:00,22,05,2024,2024-05-22,07:45,605769.523872,501439.2997,224146.264,72606.6698,1403961.757372
2024-05-23T03:00:00+00:00,23,05,2024,2024-05-23,04:00,466103.165393,396111.9838,216563.273,72617.1919,1151395.614093
2024-05-24T22:30:00+00:00,24,05,2024,2024-05-24,23:30,703097.058495,422098.2762,212745.3121,70847.111,1408787.757795
2024-05-25T06:30:00+00:00,25,05,2024,2024-05-25,07:30,488485.328891,358356.7822,205598.9423,90089.955,1142531.008391
2024-05-26T15:15:00+00:00,26,05,2024,2024-05-26,16:15,522054.09376,269047.0952,184993.5048,95692.0599,1071786.75366
2024-05-27T23:45:00+00:00,28,05,2024,2024-05-28,00:45,558690.079447,427725.9532,214629.995,98016.8067,1299062.834347
2024-05-30T13:30:00+00:00,30,05,2024,2024-05-30,14:30,617214.999103,348704.7305,195212.2584,93910.5398,1255042.5278029998
2024-06-01T10:00:00+00:00,01,06,2024,2024-06-01,11:00,627705.765016,333999.7415,188012.6283,83511.5827,1233229.717516
2024-06-02T21:45:00+00:00,02,06,2024,2024-06-02,22:45,776210.632847,333995.0355,199603.4895,90680.069,1400489.226847
2024-06-06T17:30:00+00:00,06,06,2024,2024-06-06,18:30,761294.398951,574647.5361,226343.9794,83631.1121,1645917.026551
2024-06-07T10:45:00+00:00,07,06,2024,2024-06-07,11:45,781334.299416,606253.2579,219445.3635,72072.7978,1679105.7186160001
2024-06-09T06:45:00+00:00,09,06,2024,2024-06-09,07:45,469709.902915,291325.5348,186120.0902,93635.4713,1040790.999215
2024-06-09T17:00:00+00:00,09,06,2024,2024-06-09,18:00,601789.755465,308982.4067,188792.2538,91587.6133,1191152.0292650003
2024-06-10T18:45:00+00:00,10,06,2024,2024-06-10,19:45,773420.828331,353846.4759,202057.0809,87321.1171,1416645.502231
2024-06-10T21:00:00+00:00,10,06,2024,2024-06-10,22:00,817533.737997,349026.7498,205906.8364,68810.1939,1441277.518097
2024-06-13T15:30:00+00:00,13,06,2024,2024-06-13,16:30,624825.291904,529551.8494,202052.3862,98161.4689,1454590.9964039999
2024-06-15T08:45:00+00:00,15,06,2024,2024-06-15,09:45,628762.640543,349715.3292,194613.3428,83616.2026,1256707.5151429998
2024-06-16T07:15:00+00:00,16,06,2024,2024-06-16,08:15,484931.295793,282316.582,185095.1235,93134.5131,1045477.514393
2024-06-16T19:30:00+00:00,16,06,2024,2024-06-16,20:30,787962.74751,332229.4457,197948.2094,90427.0598,1408567.46241
2024-06-19T13:00:00+00:00,19,06,2024,2024-06-19,14:00,681108.750681,555692.9212,210252.2033,73918.853,1520972.7281809999
2024-06-19T16:30:00+00:00,19,06,2024,2024-06-19,17:30,664426.121211,556199.4991,216246.8799,103554.2202,1540426.720411
2024-06-21T02:00:00+00:00,21,06,2024,2024-06-21,03:00,484605.126591,403060.3142,221893.4493,76299.1234,1185858.013491
2024-06-22T03:15:00+00:00,22,06,2024,2024-06-22,04:15,466410.487425,363721.2644,204624.487,81237.0134,1115993.252225
2024-06-22T11:30:00+00:00,22,06,2024,2024-06-22,12:30,699931.607136,337795.843,190470.7611,85865.0359,1314063.247136
2024-06-23T14:00:00+00:00,23,06,2024,2024-06-23,15:00,585705.608474,299124.6075,180260.9839,102028.8032,1167120.0030740001
2024-06-25T16:15:00+00:00,25,06,2024,2024-06-25,17:15,701449.684608,604803.8863,221110.6747,101710.4755,1629074.721108
2024-06-25T18:30:00+00:00,25,06,2024,2024-06-25,19:30,826183.04035,549829.7156,223490.9732,70411.0371,1669914.76625
2024-06-27T18:45:00+00:00,27,06,2024,2024-06-27,19:45,845963.281131,560502.4678,228527.3193,91763.7049,1726756.773131
2024-06-28T13:00:00+00:00,28,06,2024,2024-06-28,14:00,753664.295082,634596.8574,212382.3132,94246.7961,1694890.2617819998
2024-07-01T07:00:00+00:00,01,07,2024,2024-07-01,08:00,569348.652364,489242.9953,217006.9931,50069.4591,1325668.0998640002
2024-07-01T08:00:00+00:00,01,07,2024,2024-07-01,09:00,639932.438496,577156.0993,216646.1386,47416.1518,1481150.828196
2024-07-04T19:00:00+00:00,04,07,2024,2024-07-04,20:00,947037.664663,604752.9141,233506.0966,99361.4465,1884658.1218630003
2024-07-05T16:45:00+00:00,05,07,2024,2024-07-05,17:45,792347.953974,562782.7055,220663.9338,103801.6498,1679596.2430739999
2024-07-07T09:15:00+00:00,07,07,2024,2024-07-07,10:15,597972.81847,279657.9084,185968.2848,86755.1825,1150354.19417
2024-07-09T03:15:00+00:00,09,07,2024,2024-07-09,04:15,485576.260502,418873.7612,217944.6956,81941.3681,1204336.085402
2024-07-14T06:00:00+00:00,14,07,2024,2024-07-14,07:00,453293.194595,299437.2989,196006.5819,63109.7183,1011846.793695
2024-07-16T22:45:00+00:00,16,07,2024,2024-07-16,23:45,689435.819892,465757.9498,219046.9489,39335.4527,1413576.171292
2024-07-17T14:15:00+00:00,17,07,2024,2024-07-17,15:15,708579.99859,583864.9543,207580.1937,58350.7801,1558375.9266899999
2024-07-19T11:15:00+00:00,19,07,2024,2024-07-19,12:15,810292.859855,562814.9809,202453.6805,37345.4094,1612906.930655
2024-07-19T17:15:00+00:00,19,07,2024,2024-07-19,18:15,784580.044814,557998.8536,224254.0131,42112.3166,1608945.228114
2024-07-19T20:15:00+00:00,19,07,2024,2024-07-19,21:15,894606.65189,548765.084,224833.6489,41021.2791,1709226.66389
2024-07-20T19:15:00+00:00,20,07,2024,2024-07-20,20:15,856849.231093,397769.0167,209361.9849,38084.474,1502064.706693
2024-07-22T00:00:00+00:00,22,07,2024,2024-07-22,01:00,598623.862642,344275.8005,218100.808,56574.9684,1217575.439542
2024-07-23T22:15:00+00:00,23,07,2024,2024-07-23,23:15,873600.137009,516642.1716,226833.5866,40123.0311,1657198.926309
2024-07-26T18:00:00+00:00,26,07,2024,2024-07-26,19:00,859888.7559,566903.3499,224951.4482,59512.5652,1711256.1192
2024-07-29T05:15:00+00:00,29,07,2024,2024-07-29,06:15,535116.033212,421973.7795,203520.2405,39890.764,1200500.817212
2024-07-29T06:00:00+00:00,29,07,2024,2024-07-29,07:00,544680.288912,462468.6367,207220.0504,39927.6975,1254296.6735120001
2024-08-01T10:45:00+00:00,01,08,2024,2024-08-01,11:45,836518.593615,635221.0135,196002.3674,43507.8943,1711249.868815
2024-08-01T20:30:00+00:00,01,08,2024,2024-08-01,21:30,940611.885259,534432.8101,207783.3478,42532.2758,1725360.318959
2024-08-02T14:45:00+00:00,02,08,2024,2024-08-02,15:45,764408.427506,548239.9599,191034.8583,70048.283,1573731.528706
2024-08-02T17:15:00+00:00,02,08,2024,2024-08-02,18:15,782120.92196,518394.2495,204501.6349,67100.7441,1572117.5504599998
2024-08-03T08:00:00+00:00,03,08,2024,2024-08-03,09:00,632708.607679,376997.8739,190171.7056,59823.4662,1259701.653379
2024-08-04T12:15:00+00:00,04,08,2024,2024-08-04,13:15,736964.819733,329685.6952,164779.5482,66960.9761,1298391.0392330003
2024-08-05T13:15:00+00:00,05,08,2024,2024-08-05,14:15,788862.053066,534396.5042,184549.3411,42660.9462,1550468.844566
2024-08-05T15:30:00+00:00,05,08,2024,2024-08-05,16:30,782625.780115,559874.0145,187662.2918,43469.8762,1573631.962615
2024-08-05T22:15:00+00:00,05,08,2024,2024-08-05,23:15,809553.642764,451397.4762,188729.9529,40199.5241,1489880.5959639999
2024-08-06T17:00:00+00:00,06,08,2024,2024-08-06,18:00,810419.539833,556630.2863,190155.6117,60113.6114,1617319.0492330003
2024-08-07T11:15:00+00:00,07,08,2024,2024-08-07,12:15,830181.95697,532014.0292,176889.3523,66808.9403,1605894.2787699997
2024-08-10T18:00:00+00:00,10,08,2024,2024-08-10,19:00,875105.088862,417092.3741,178712.3702,64247.7101,1535157.5432620002
2024-08-10T21:15:00+00:00,10,08,2024,2024-08-10,22:15,915697.16944,380160.7078,178377.0698,42602.0731,1516837.0201399997
2024-08-14T03:15:00+00:00,14,08,2024,2024-08-14,04:15,524651.901573,360458.0099,179090.4204,66356.0273,1130556.3591729999
2024-08-14T12:30:00+00:00,14,08,2024,2024-08-14,13:30,744434.485254,446677.7012,173566.2535,75164.7651,1439843.205054
2024-08-16T00:30:00+00:00,16,08,2024,2024-08-16,01:30,617835.041253,337328.4779,165893.2458,65322.1329,1186378.897853
2024-08-16T07:00:00+00:00,16,08,2024,2024-08-16,08:00,595208.705708,398869.1819,164036.5671,46837.0475,1204951.5022080003
2024-08-19T22:00:00+00:00,19,08,2024,2024-08-19,23:00,826886.801751,423374.8725,180476.1383,46073.1139,1476810.926451
2024-08-20T16:15:00+00:00,20,08,2024,2024-08-20,17:15,762516.4058,509751.5789,181025.4439,66544.6048,1519838.0334
2024-08-20T20:15:00+00:00,20,08,2024,2024-08-20,21:15,979298.027287,491652.0766,193875.4793,49803.7978,1714629.380987
2024-08-23T00:00:00+00:00,23,08,2024,2024-08-23,01:00,609974.940271,392327.5494,196685.5781,47733.7401,1246721.8078710001
2024-08-23T08:00:00+00:00,23,08,2024,2024-08-23,09:00,650616.281361,507790.2295,200024.0679,45921.6923,1404352.271061
2024-08-23T16:30:00+00:00,23,08,2024,2024-08-23,17:30,751310.058664,506391.9335,197107.0539,69062.3993,1523871.4453639998
2024-08-25T16:15:00+00:00,25,08,2024,2024-08-25,17:15,611639.601738,328853.1072,179676.2163,73931.4374,1194100.362638
2024-08-27T19:00:00+00:00,27,08,2024,2024-08-27,20:00,893379.83473,527681.3067,205362.2092,74902.8737,1701326.2243299996
2024-08-28T03:00:00+00:00,28,08,2024,2024-08-28,04:00,501717.138452,387429.6131,198790.6854,73414.3931,1161351.830052
2024-08-29T01:30:00+00:00,29,08,2024,2024-08-29,02:30,531190.897347,403218.0889,211192.9447,74505.5098,1220107.4407469998
2024-09-03T03:00:00+00:00,03,09,2024,2024-09-03,04:00,480235.94344,409554.298,214797.6158,77292.4306,1181880.2878400001
2024-09-03T19:00:00+00:00,03,09,2024,2024-09-03,20:00,880790.540064,562870.9485,221259.3696,59065.3998,1723986.257964
2024-09-04T05:15:00+00:00,04,09,2024,2024-09-04,06:15,499989.912507,457069.2409,216503.417,49316.9953,1222879.565707
2024-09-04T08:30:00+00:00,04,09,2024,2024-09-04,09:30,667415.83536,606251.4331,208599.2764,64962.7702,1547229.31506
2024-09-04T21:15:00+00:00,04,09,2024,2024-09-04,22:15,813391.480763,511096.1679,221485.7864,72810.729,1618784.1640630001
2024-09-05T13:45:00+00:00,05,09,2024,2024-09-05,14:45,714296.364659,588816.2269,214349.6194,103463.4869,1620925.6978589997
2024-09-08T05:45:00+00:00,08,09,2024,2024-09-08,06:45,473778.182245,310602.7046,196505.3224,83413.3458,1064299.555045
2024-09-09T08:00:00+00:00,09,09,2024,2024-09-09,09:00,650086.552854,606225.2889,225716.2199,46019.3339,1528047.395554
2024-09-10T07:15:00+00:00,10,09,2024,2024-09-10,08:15,610268.781355,600454.0157,214773.1599,64174.6144,1489670.5713550001
2024-09-10T16:00:00+00:00,10,09,2024,2024-09-10,17:00,674541.604216,594299.5063,206884.0502,102661.8382,1578386.9989160001
2024-09-14T07:30:00+00:00,14,09,2024,2024-09-14,08:30,571767.397221,402389.3769,201450.9397,82046.2419,1257653.955721
2024-09-14T13:30:00+00:00,14,09,2024,2024-09-14,14:30,670679.617189,356298.9224,184337.8719,91294.2544,1302610.6658889998
2024-09-16T09:15:00+00:00,16,09,2024,2024-09-16,10:15,705185.753281,602135.3589,190703.8746,50211.9401,1548236.926881
2024-09-16T23:30:00+00:00,17,09,2024,2024-09-17,00:30,623568.241529,459752.9321,196421.9819,98540.3362,1378283.491729
2024-09-17T04:30:00+00:00,17,09,2024,2024-09-17,05:30,498291.082901,435700.136,191543.3296,53112.2877,1178646.836201
2024-09-17T22:15:00+00:00,17,09,2024,2024-09-17,23:15,733222.138903,485974.0854,207600.8018,85346.1266,1512143.1527030002
2024-09-18T19:00:00+00:00,18,09,2024,2024-09-18,20:00,974403.742959,592057.0068,230190.5222,95122.1445,1891773.416459
2024-09-18T19:15:00+00:00,18,09,2024,2024-09-18,20:15,997598.136415,582518.8256,230537.6675,96503.7308,1907158.360315
2024-09-18T21:00:00+00:00,18,09,2024,2024-09-18,22:00,845387.642287,528899.5676,219867.013,87797.0834,1681951.306287
2024-09-21T09:00:00+00:00,21,09,2024,2024-09-21,10:00,696787.570299,406676.0278,197950.7707,90809.5228,1392223.891599
2024-09-23T11:30:00+00:00,23,09,2024,2024-09-23,12:30,727086.938872,520744.7198,177882.0212,93809.8274,1519523.5072720002
2024-09-23T17:15:00+00:00,23,09,2024,2024-09-23,18:15,698597.498304,571186.331,206792.3867,88163.6523,1564739.8683039998
2024-09-24T05:00:00+00:00,24,09,2024,2024-09-24,06:00,474496.582795,438341.4618,215455.0762,93900.7862,1222193.9069949999
2024-09-25T14:30:00+00:00,25,09,2024,2024-09-25,15:30,778103.711718,712244.572,202717.3465,88542.1034,1781607.733618
2024-09-25T18:00:00+00:00,25,09,2024,2024-09-25,19:00,888058.154983,612517.8795,217481.9727,81075.7236,1799133.7307830001
2024-09-26T15:30:00+00:00,26,09,2024,2024-09-26,16:30,699374.658138,620600.8378,205128.1472,89560.4068,1614664.049938
2024-09-27T02:00:00+00:00,27,09,2024,2024-09-27,03:00,489575.686807,418628.9681,207067.495,87701.4568,1202973.606707
2024-09-29T15:00:00+00:00,29,09,2024,2024-09-29,16:00,567959.719519,293969.8836,168023.2118,86054.1524,1116006.967319
2024-10-03T11:00:00+00:00,03,10,2024,2024-10-03,12:00,820073.881976,670558.2068,196618.1334,66936.447,1754186.669176
2024-10-03T18:45:00+00:00,03,10,2024,2024-10-03,19:45,995714.149799,595576.3892,227732.2358,71058.3246,1890081.099399
2024-10-05T12:00:00+00:00,05,10,2024,2024-10-05,13:00,835283.355806,379459.0881,197044.0654,88225.5463,1500012.055606
2024-10-06T13:30:00+00:00,06,10,2024,2024-10-06,14:30,760370.885141,336028.8366,177586.4679,94415.8797,1368402.069341
2024-10-06T19:15:00+00:00,06,10,2024,2024-10-06,20:15,969381.333454,365615.2338,192355.6329,75024.4311,1602376.631254
2024-10-09T21:00:00+00:00,09,10,2024,2024-10-09,22:00,852561.81283,498117.025,198211.7212,83654.262,1632544.8210300002
2024-10-10T06:45:00+00:00,10,10,2024,2024-10-10,07:45,638954.088346,535924.3782,203101.9234,70257.1374,1448237.527346
2024-10-16T03:45:00+00:00,16,10,2024,2024-10-16,04:45,461819.908649,406108.7019,201472.4685,70997.7391,1140398.818149
2024-10-20T00:15:00+00:00,20,10,2024,2024-10-20,01:15,554660.057185,294057.9857,200172.8239,88411.4132,1137302.2799850001
2024-10-23T01:45:00+00:00,23,10,2024,2024-10-23,02:45,469761.447683,405333.426,214134.2822,87313.4536,1176542.609483
2024-10-23T09:15:00+00:00,23,10,2024,2024-10-23,10:15,703166.88692,605187.5283,206846.0112,45478.2454,1560678.6718199998
2024-10-23T18:00:00+00:00,23,10,2024,2024-10-23,19:00,867772.030865,597379.0283,224407.8439,58153.8492,1747712.752265
2024-10-25T17:15:00+00:00,25,10,2024,2024-10-25,18:15,761852.23908,556164.0601,229476.5665,76411.206,1623904.07168
2024-10-28T13:30:00+00:00,28,10,2024,2024-10-28,13:30,717100.948068,523533.2665,203888.1254,96871.3218,1541393.661768
2024-10-31T11:15:00+00:00,31,10,2024,2024-10-31,11:15,761714.8091,587157.692,199436.8524,75386.3743,1623695.7278
2024-10-31T23:15:00+00:00,31,10,2024,2024-10-31,23:15,735860.375813,418275.1066,214009.4774,84903.8409,1453048.800713
2024-11-01T10:00:00+00:00,01,11,2024,2024-11-01,10:00,711662.86813,337440.2077,195652.8293,96161.8686,1340917.77373
2024-11-01T16:30:00+00:00,01,11,2024,2024-11-01,16:30,724828.30116,357011.7534,200018.9263,85965.2592,1367824.24006
2024-11-02T08:30:00+00:00,02,11,2024,2024-11-02,08:30,581837.252363,319861.4904,194645.5019,99637.104,1195981.348663
2024-11-03T06:00:00+00:00,03,11,2024,2024-11-03,06:00,467922.706573,272675.1886,193990.1102,93448.6469,1028036.652273
2024-11-05T03:45:00+00:00,05,11,2024,2024-11-05,03:45,468109.898343,397357.4381,213019.9148,94417.2485,1172904.499743
